ファイル名=[LCLA-16M_SN取得_TESTP2_20161114101257_LCLA-16M.csv]
画像サイズ=(16920/500) 平均範囲=(0/16383)
LvlAve=[127.50]/SD_Ave=[0.000000]/SD_Max=[0.000000]at[0]pix
No.,LvAve,SD
9108,148.00,0.000000
9109,149.00,0.000000
9110,150.00,0.000000
9111,151.00,0.000000
9112,152.00,0.000000
9113,153.00,0.000000
9114,154.00,0.000000
9115,155.00,0.000000
9116,156.00,0.000000
9117,157.00,0.000000
9118,158.00,0.000000
9119,159.00,0.000000
9120,160.00,0.000000
9121,161.00,0.000000
9122,162.00,0.000000
9123,163.00,0.000000
9124,164.00,0.000000
9125,165.00,0.000000
9126,166.00,0.000000
9127,167.00,0.000000
9128,168.00,0.000000
9129,169.00,0.000000
9130,170.00,0.000000
9131,171.00,0.000000
9132,172.00,0.000000
9133,173.00,0.000000
9134,174.00,0.000000
9135,175.00,0.000000
9136,176.00,0.000000
9137,177.00,0.000000
9138,178.00,0.000000
9139,179.00,0.000000
9140,180.00,0.000000
9141,181.00,0.000000
9142,182.00,0.000000
9143,183.00,0.000000
9144,184.00,0.000000
9145,185.00,0.000000
9146,186.00,0.000000
9147,187.00,0.000000
9148,188.00,0.000000
9149,189.00,0.000000
9150,190.00,0.000000
9151,191.00,0.000000
9152,192.00,0.000000
9153,193.00,0.000000
9154,194.00,0.000000
9155,195.00,0.000000
9156,196.00,0.000000
9157,197.00,0.000000
9158,198.00,0.000000
9159,199.00,0.000000
9160,200.00,0.000000
9161,201.00,0.000000
9162,202.00,0.000000
9163,203.00,0.000000
9164,204.00,0.000000
9165,205.00,0.000000
9166,206.00,0.000000
9167,207.00,0.000000
9168,208.00,0.000000
9169,209.00,0.000000
9170,210.00,0.000000
9171,211.00,0.000000
9172,212.00,0.000000
9173,213.00,0.000000
9174,214.00,0.000000
9175,215.00,0.000000
9176,216.00,0.000000
9177,217.00,0.000000
9178,218.00,0.000000
9179,219.00,0.000000
9180,220.00,0.000000
9181,221.00,0.000000
9182,222.00,0.000000
9183,223.00,0.000000
9184,224.00,0.000000
9185,225.00,0.000000
9186,226.00,0.000000
9187,227.00,0.000000
9188,228.00,0.000000
9189,229.00,0.000000
9190,230.00,0.000000
9191,231.00,0.000000
9192,232.00,0.000000
9193,233.00,0.000000
9194,234.00,0.000000
9195,235.00,0.000000
9196,236.00,0.000000
9197,237.00,0.000000
9198,238.00,0.000000
9199,239.00,0.000000
9200,240.00,0.000000
9201,241.00,0.000000
9202,242.00,0.000000
9203,243.00,0.000000
9204,244.00,0.000000
9205,245.00,0.000000
9206,246.00,0.000000
9207,247.00,0.000000
9208,248.00,0.000000
9209,249.00,0.000000
9210,250.00,0.000000
9211,251.00,0.000000
9212,252.00,0.000000
9213,253.00,0.000000
9214,254.00,0.000000
9215,255.00,0.000000
9216,0.00,0.000000
9217,1.00,0.000000
9218,2.00,0.000000
9219,3.00,0.000000
9220,4.00,0.000000
9221,5.00,0.000000
9222,6.00,0.000000
9223,7.00,0.000000
9224,8.00,0.000000
9225,9.00,0.000000
9226,10.00,0.000000
9227,11.00,0.000000
9228,12.00,0.000000
9229,13.00,0.000000
9230,14.00,0.000000
9231,15.00,0.000000
9232,16.00,0.000000
9233,17.00,0.000000
9234,18.00,0.000000
9235,19.00,0.000000
9236,20.00,0.000000
9237,21.00,0.000000
9238,22.00,0.000000
9239,23.00,0.000000
9240,24.00,0.000000
9241,25.00,0.000000
9242,26.00,0.000000
9243,27.00,0.000000
9244,28.00,0.000000
9245,29.00,0.000000
9246,30.00,0.000000
9247,31.00,0.000000
9248,32.00,0.000000
9249,33.00,0.000000
9250,34.00,0.000000
9251,35.00,0.000000
9252,36.00,0.000000
9253,37.00,0.000000
9254,38.00,0.000000
9255,39.00,0.000000
9256,40.00,0.000000
9257,41.00,0.000000
9258,42.00,0.000000
9259,43.00,0.000000
9260,44.00,0.000000
9261,45.00,0.000000
9262,46.00,0.000000
9263,47.00,0.000000
9264,48.00,0.000000
9265,49.00,0.000000
9266,50.00,0.000000
9267,51.00,0.000000
9268,52.00,0.000000
9269,53.00,0.000000
9270,54.00,0.000000
9271,55.00,0.000000
9272,56.00,0.000000
9273,57.00,0.000000
9274,58.00,0.000000
9275,59.00,0.000000
9276,60.00,0.000000
9277,61.00,0.000000
9278,62.00,0.000000
9279,63.00,0.000000
9280,64.00,0.000000
9281,65.00,0.000000
9282,66.00,0.000000
9283,67.00,0.000000
9284,68.00,0.000000
9285,69.00,0.000000
9286,70.00,0.000000
9287,71.00,0.000000
9288,72.00,0.000000
9289,73.00,0.000000
9290,74.00,0.000000
9291,75.00,0.000000
9292,76.00,0.000000
9293,77.00,0.000000
9294,78.00,0.000000
9295,79.00,0.000000
9296,80.00,0.000000
9297,81.00,0.000000
9298,82.00,0.000000
9299,83.00,0.000000
9300,84.00,0.000000
9301,85.00,0.000000
9302,86.00,0.000000
9303,87.00,0.000000
9304,88.00,0.000000
9305,89.00,0.000000
9306,90.00,0.000000
9307,91.00,0.000000
9308,92.00,0.000000
9309,93.00,0.000000
9310,94.00,0.000000
9311,95.00,0.000000
9312,96.00,0.000000
9313,97.00,0.000000
9314,98.00,0.000000
9315,99.00,0.000000
9316,100.00,0.000000
9317,101.00,0.000000
9318,102.00,0.000000
9319,103.00,0.000000
9320,104.00,0.000000
9321,105.00,0.000000
9322,106.00,0.000000
9323,107.00,0.000000
9324,108.00,0.000000
9325,109.00,0.000000
9326,110.00,0.000000
9327,111.00,0.000000
9328,112.00,0.000000
9329,113.00,0.000000
9330,114.00,0.000000
9331,115.00,0.000000
9332,116.00,0.000000
9333,117.00,0.000000
9334,118.00,0.000000
9335,119.00,0.000000
9336,120.00,0.000000
9337,121.00,0.000000
9338,122.00,0.000000
9339,123.00,0.000000
9340,124.00,0.000000
9341,125.00,0.000000
9342,126.00,0.000000
9343,127.00,0.000000
9344,128.00,0.000000
9345,129.00,0.000000
9346,130.00,0.000000
9347,131.00,0.000000
9348,132.00,0.000000
9349,133.00,0.000000
9350,134.00,0.000000
9351,135.00,0.000000
9352,136.00,0.000000
9353,137.00,0.000000
9354,138.00,0.000000
9355,139.00,0.000000
9356,140.00,0.000000
9357,141.00,0.000000
9358,142.00,0.000000
9359,143.00,0.000000
9360,144.00,0.000000
9361,145.00,0.000000
9362,146.00,0.000000
9363,147.00,0.000000
9364,148.00,0.000000
9365,149.00,0.000000
9366,150.00,0.000000
9367,151.00,0.000000
9368,152.00,0.000000
9369,153.00,0.000000
9370,154.00,0.000000
9371,155.00,0.000000
9372,156.00,0.000000
9373,157.00,0.000000
9374,158.00,0.000000
9375,159.00,0.000000
9376,160.00,0.000000
9377,161.00,0.000000
9378,162.00,0.000000
9379,163.00,0.000000
9380,164.00,0.000000
9381,165.00,0.000000
9382,166.00,0.000000
9383,167.00,0.000000
9384,168.00,0.000000
9385,169.00,0.000000
9386,170.00,0.000000
9387,171.00,0.000000
9388,172.00,0.000000
9389,173.00,0.000000
9390,174.00,0.000000
9391,175.00,0.000000
9392,176.00,0.000000
9393,177.00,0.000000
9394,178.00,0.000000
9395,179.00,0.000000
9396,180.00,0.000000
9397,181.00,0.000000
9398,182.00,0.000000
9399,183.00,0.000000
9400,184.00,0.000000
9401,185.00,0.000000
9402,186.00,0.000000
9403,187.00,0.000000
9404,188.00,0.000000
9405,189.00,0.000000
9406,190.00,0.000000
9407,191.00,0.000000
9408,192.00,0.000000
9409,193.00,0.000000
9410,194.00,0.000000
9411,195.00,0.000000
9412,196.00,0.000000
9413,197.00,0.000000
9414,198.00,0.000000
9415,199.00,0.000000
9416,200.00,0.000000
9417,201.00,0.000000
9418,202.00,0.000000
9419,203.00,0.000000
9420,204.00,0.000000
9421,205.00,0.000000
9422,206.00,0.000000
9423,207.00,0.000000
9424,208.00,0.000000
9425,209.00,0.000000
9426,210.00,0.000000
9427,211.00,0.000000
9428,212.00,0.000000
9429,213.00,0.000000
9430,214.00,0.000000
9431,215.00,0.000000
9432,216.00,0.000000
9433,217.00,0.000000
9434,218.00,0.000000
9435,219.00,0.000000
9436,220.00,0.000000
9437,221.00,0.000000
9438,222.00,0.000000
9439,223.00,0.000000
9440,224.00,0.000000
9441,225.00,0.000000
9442,226.00,0.000000
9443,227.00,0.000000
9444,228.00,0.000000
9445,229.00,0.000000
9446,230.00,0.000000
9447,231.00,0.000000
9448,232.00,0.000000
9449,233.00,0.000000
9450,234.00,0.000000
9451,235.00,0.000000
9452,236.00,0.000000
9453,237.00,0.000000
9454,238.00,0.000000
9455,239.00,0.000000
9456,240.00,0.000000
9457,241.00,0.000000
9458,242.00,0.000000
9459,243.00,0.000000
9460,244.00,0.000000
9461,245.00,0.000000
9462,246.00,0.000000
9463,247.00,0.000000
9464,248.00,0.000000
9465,249.00,0.000000
9466,250.00,0.000000
9467,251.00,0.000000
9468,252.00,0.000000
9469,253.00,0.000000
9470,254.00,0.000000
9471,255.00,0.000000
9472,0.00,0.000000
9473,1.00,0.000000
9474,2.00,0.000000
9475,3.00,0.000000
9476,4.00,0.000000
9477,5.00,0.000000
9478,6.00,0.000000
9479,7.00,0.000000
9480,8.00,0.000000
9481,9.00,0.000000
9482,10.00,0.000000
9483,11.00,0.000000
9484,12.00,0.000000
9485,13.00,0.000000
9486,14.00,0.000000
9487,15.00,0.000000
9488,16.00,0.000000
9489,17.00,0.000000
9490,18.00,0.000000
9491,19.00,0.000000
9492,20.00,0.000000
9493,21.00,0.000000
9494,22.00,0.000000
9495,23.00,0.000000
9496,24.00,0.000000
9497,25.00,0.000000
9498,26.00,0.000000
9499,27.00,0.000000
9500,28.00,0.000000
9501,29.00,0.000000
9502,30.00,0.000000
9503,31.00,0.000000
9504,32.00,0.000000
9505,33.00,0.000000
9506,34.00,0.000000
9507,35.00,0.000000
9508,36.00,0.000000
9509,37.00,0.000000
9510,38.00,0.000000
9511,39.00,0.000000
9512,40.00,0.000000
9513,41.00,0.000000
9514,42.00,0.000000
9515,43.00,0.000000
9516,44.00,0.000000
9517,45.00,0.000000
9518,46.00,0.000000
9519,47.00,0.000000
9520,48.00,0.000000
9521,49.00,0.000000
9522,50.00,0.000000
9523,51.00,0.000000
9524,52.00,0.000000
9525,53.00,0.000000
9526,54.00,0.000000
9527,55.00,0.000000
9528,56.00,0.000000
9529,57.00,0.000000
9530,58.00,0.000000
9531,59.00,0.000000
9532,60.00,0.000000
9533,61.00,0.000000
9534,62.00,0.000000
9535,63.00,0.000000
9536,64.00,0.000000
9537,65.00,0.000000
9538,66.00,0.000000
9539,67.00,0.000000
9540,68.00,0.000000
9541,69.00,0.000000
9542,70.00,0.000000
9543,71.00,0.000000
9544,72.00,0.000000
9545,73.00,0.000000
9546,74.00,0.000000
9547,75.00,0.000000
9548,76.00,0.000000
9549,77.00,0.000000
9550,78.00,0.000000
9551,79.00,0.000000
9552,80.00,0.000000
9553,81.00,0.000000
9554,82.00,0.000000
9555,83.00,0.000000
9556,84.00,0.000000
9557,85.00,0.000000
9558,86.00,0.000000
9559,87.00,0.000000
9560,88.00,0.000000
9561,89.00,0.000000
9562,90.00,0.000000
9563,91.00,0.000000
9564,92.00,0.000000
9565,93.00,0.000000
9566,94.00,0.000000
9567,95.00,0.000000
9568,96.00,0.000000
9569,97.00,0.000000
9570,98.00,0.000000
9571,99.00,0.000000
9572,100.00,0.000000
9573,101.00,0.000000
9574,102.00,0.000000
9575,103.00,0.000000
9576,104.00,0.000000
9577,105.00,0.000000
9578,106.00,0.000000
9579,107.00,0.000000
9580,108.00,0.000000
9581,109.00,0.000000
9582,110.00,0.000000
9583,111.00,0.000000
9584,112.00,0.000000
9585,113.00,0.000000
9586,114.00,0.000000
9587,115.00,0.000000
9588,116.00,0.000000
9589,117.00,0.000000
9590,118.00,0.000000
9591,119.00,0.000000
9592,120.00,0.000000
9593,121.00,0.000000
9594,122.00,0.000000
9595,123.00,0.000000
9596,124.00,0.000000
9597,125.00,0.000000
9598,126.00,0.000000
9599,127.00,0.000000
9600,128.00,0.000000
9601,129.00,0.000000
9602,130.00,0.000000
9603,131.00,0.000000
9604,132.00,0.000000
9605,133.00,0.000000
9606,134.00,0.000000
9607,135.00,0.000000
9608,136.00,0.000000
9609,137.00,0.000000
9610,138.00,0.000000
9611,139.00,0.000000
9612,140.00,0.000000
9613,141.00,0.000000
9614,142.00,0.000000
9615,143.00,0.000000
9616,144.00,0.000000
9617,145.00,0.000000
9618,146.00,0.000000
9619,147.00,0.000000
9620,148.00,0.000000
9621,149.00,0.000000
9622,150.00,0.000000
9623,151.00,0.000000
9624,152.00,0.000000
9625,153.00,0.000000
9626,154.00,0.000000
9627,155.00,0.000000
9628,156.00,0.000000
9629,157.00,0.000000
9630,158.00,0.000000
9631,159.00,0.000000
9632,160.00,0.000000
9633,161.00,0.000000
9634,162.00,0.000000
9635,163.00,0.000000
9636,164.00,0.000000
9637,165.00,0.000000
9638,166.00,0.000000
9639,167.00,0.000000
9640,168.00,0.000000
9641,169.00,0.000000
9642,170.00,0.000000
9643,171.00,0.000000
9644,172.00,0.000000
9645,173.00,0.000000
9646,174.00,0.000000
9647,175.00,0.000000
9648,176.00,0.000000
9649,177.00,0.000000
9650,178.00,0.000000
9651,179.00,0.000000
9652,180.00,0.000000
9653,181.00,0.000000
9654,182.00,0.000000
9655,183.00,0.000000
9656,184.00,0.000000
9657,185.00,0.000000
9658,186.00,0.000000
9659,187.00,0.000000
9660,188.00,0.000000
9661,189.00,0.000000
9662,190.00,0.000000
9663,191.00,0.000000
9664,192.00,0.000000
9665,193.00,0.000000
9666,194.00,0.000000
9667,195.00,0.000000
9668,196.00,0.000000
9669,197.00,0.000000
9670,198.00,0.000000
9671,199.00,0.000000
9672,200.00,0.000000
9673,201.00,0.000000
9674,202.00,0.000000
9675,203.00,0.000000
9676,204.00,0.000000
9677,205.00,0.000000
9678,206.00,0.000000
9679,207.00,0.000000
9680,208.00,0.000000
9681,209.00,0.000000
9682,210.00,0.000000
9683,211.00,0.000000
9684,212.00,0.000000
9685,213.00,0.000000
9686,214.00,0.000000
9687,215.00,0.000000
9688,216.00,0.000000
9689,217.00,0.000000
9690,218.00,0.000000
9691,219.00,0.000000
9692,220.00,0.000000
9693,221.00,0.000000
9694,222.00,0.000000
9695,223.00,0.000000
9696,224.00,0.000000
9697,225.00,0.000000
9698,226.00,0.000000
9699,227.00,0.000000
9700,228.00,0.000000
9701,229.00,0.000000
9702,230.00,0.000000
9703,231.00,0.000000
9704,232.00,0.000000
9705,233.00,0.000000
9706,234.00,0.000000
9707,235.00,0.000000
9708,236.00,0.000000
9709,237.00,0.000000
9710,238.00,0.000000
9711,239.00,0.000000
9712,240.00,0.000000
9713,241.00,0.000000
9714,242.00,0.000000
9715,243.00,0.000000
9716,244.00,0.000000
9717,245.00,0.000000
9718,246.00,0.000000
9719,247.00,0.000000
9720,248.00,0.000000
9721,249.00,0.000000
9722,250.00,0.000000
9723,251.00,0.000000
9724,252.00,0.000000
9725,253.00,0.000000
9726,254.00,0.000000
9727,255.00,0.000000
9728,0.00,0.000000
9729,1.00,0.000000
9730,2.00,0.000000
9731,3.00,0.000000
9732,4.00,0.000000
9733,5.00,0.000000
9734,6.00,0.000000
9735,7.00,0.000000
9736,8.00,0.000000
9737,9.00,0.000000
9738,10.00,0.000000
9739,11.00,0.000000
9740,12.00,0.000000
9741,13.00,0.000000
9742,14.00,0.000000
9743,15.00,0.000000
9744,16.00,0.000000
9745,17.00,0.000000
9746,18.00,0.000000
9747,19.00,0.000000
9748,20.00,0.000000
9749,21.00,0.000000
9750,22.00,0.000000
9751,23.00,0.000000
9752,24.00,0.000000
9753,25.00,0.000000
9754,26.00,0.000000
9755,27.00,0.000000
9756,28.00,0.000000
9757,29.00,0.000000
9758,30.00,0.000000
9759,31.00,0.000000
9760,32.00,0.000000
9761,33.00,0.000000
9762,34.00,0.000000
9763,35.00,0.000000
9764,36.00,0.000000
9765,37.00,0.000000
9766,38.00,0.000000
9767,39.00,0.000000
9768,40.00,0.000000
9769,41.00,0.000000
9770,42.00,0.000000
9771,43.00,0.000000
9772,44.00,0.000000
9773,45.00,0.000000
9774,46.00,0.000000
9775,47.00,0.000000
9776,48.00,0.000000
9777,49.00,0.000000
9778,50.00,0.000000
9779,51.00,0.000000
9780,52.00,0.000000
9781,53.00,0.000000
9782,54.00,0.000000
9783,55.00,0.000000
9784,56.00,0.000000
9785,57.00,0.000000
9786,58.00,0.000000
9787,59.00,0.000000
9788,60.00,0.000000
9789,61.00,0.000000
9790,62.00,0.000000
9791,63.00,0.000000
9792,64.00,0.000000
9793,65.00,0.000000
9794,66.00,0.000000
9795,67.00,0.000000
9796,68.00,0.000000
9797,69.00,0.000000
9798,70.00,0.000000
9799,71.00,0.000000
9800,72.00,0.000000
9801,73.00,0.000000
9802,74.00,0.000000
9803,75.00,0.000000
9804,76.00,0.000000
9805,77.00,0.000000
9806,78.00,0.000000
9807,79.00,0.000000
9808,80.00,0.000000
9809,81.00,0.000000
9810,82.00,0.000000
9811,83.00,0.000000
9812,84.00,0.000000
9813,85.00,0.000000
9814,86.00,0.000000
9815,87.00,0.000000
9816,88.00,0.000000
9817,89.00,0.000000
9818,90.00,0.000000
9819,91.00,0.000000
9820,92.00,0.000000
9821,93.00,0.000000
9822,94.00,0.000000
9823,95.00,0.000000
9824,96.00,0.000000
9825,97.00,0.000000
9826,98.00,0.000000
9827,99.00,0.000000
9828,100.00,0.000000
9829,101.00,0.000000
9830,102.00,0.000000
9831,103.00,0.000000
9832,104.00,0.000000
9833,105.00,0.000000
9834,106.00,0.000000
9835,107.00,0.000000
9836,108.00,0.000000
9837,109.00,0.000000
9838,110.00,0.000000
9839,111.00,0.000000
9840,112.00,0.000000
9841,113.00,0.000000
9842,114.00,0.000000
9843,115.00,0.000000
9844,116.00,0.000000
9845,117.00,0.000000
9846,118.00,0.000000
9847,119.00,0.000000
9848,120.00,0.000000
9849,121.00,0.000000
9850,122.00,0.000000
9851,123.00,0.000000
9852,124.00,0.000000
9853,125.00,0.000000
9854,126.00,0.000000
9855,127.00,0.000000
9856,128.00,0.000000
9857,129.00,0.000000
9858,130.00,0.000000
9859,131.00,0.000000
9860,132.00,0.000000
9861,133.00,0.000000
9862,134.00,0.000000
9863,135.00,0.000000
9864,136.00,0.000000
9865,137.00,0.000000
9866,138.00,0.000000
9867,139.00,0.000000
9868,140.00,0.000000
9869,141.00,0.000000
9870,142.00,0.000000
9871,143.00,0.000000
9872,144.00,0.000000
9873,145.00,0.000000
9874,146.00,0.000000
9875,147.00,0.000000
9876,148.00,0.000000
9877,149.00,0.000000
9878,150.00,0.000000
9879,151.00,0.000000
9880,152.00,0.000000
9881,153.00,0.000000
9882,154.00,0.000000
9883,155.00,0.000000
9884,156.00,0.000000
9885,157.00,0.000000
9886,158.00,0.000000
9887,159.00,0.000000
9888,160.00,0.000000
9889,161.00,0.000000
9890,162.00,0.000000
9891,163.00,0.000000
9892,164.00,0.000000
9893,165.00,0.000000
9894,166.00,0.000000
9895,167.00,0.000000
9896,168.00,0.000000
9897,169.00,0.000000
9898,170.00,0.000000
9899,171.00,0.000000
9900,172.00,0.000000
9901,173.00,0.000000
9902,174.00,0.000000
9903,175.00,0.000000
9904,176.00,0.000000
9905,177.00,0.000000
9906,178.00,0.000000
9907,179.00,0.000000
9908,180.00,0.000000
9909,181.00,0.000000
9910,182.00,0.000000
9911,183.00,0.000000
9912,184.00,0.000000
9913,185.00,0.000000
9914,186.00,0.000000
9915,187.00,0.000000
9916,188.00,0.000000
9917,189.00,0.000000
9918,190.00,0.000000
9919,191.00,0.000000
9920,192.00,0.000000
9921,193.00,0.000000
9922,194.00,0.000000
9923,195.00,0.000000
9924,196.00,0.000000
9925,197.00,0.000000
9926,198.00,0.000000
9927,199.00,0.000000
9928,200.00,0.000000
9929,201.00,0.000000
9930,202.00,0.000000
9931,203.00,0.000000
9932,204.00,0.000000
9933,205.00,0.000000
9934,206.00,0.000000
9935,207.00,0.000000
9936,208.00,0.000000
9937,209.00,0.000000
9938,210.00,0.000000
9939,211.00,0.000000
9940,212.00,0.000000
9941,213.00,0.000000
9942,214.00,0.000000
9943,215.00,0.000000
9944,216.00,0.000000
9945,217.00,0.000000
9946,218.00,0.000000
9947,219.00,0.000000
9948,220.00,0.000000
9949,221.00,0.000000
9950,222.00,0.000000
9951,223.00,0.000000
9952,224.00,0.000000
9953,225.00,0.000000
9954,226.00,0.000000
9955,227.00,0.000000
9956,228.00,0.000000
9957,229.00,0.000000
9958,230.00,0.000000
9959,231.00,0.000000
9960,232.00,0.000000
9961,233.00,0.000000
9962,234.00,0.000000
9963,235.00,0.000000
9964,236.00,0.000000
9965,237.00,0.000000
9966,238.00,0.000000
9967,239.00,0.000000
9968,240.00,0.000000
9969,241.00,0.000000
9970,242.00,0.000000
9971,243.00,0.000000
9972,244.00,0.000000
9973,245.00,0.000000
9974,246.00,0.000000
9975,247.00,0.000000
9976,248.00,0.000000
9977,249.00,0.000000
9978,250.00,0.000000
9979,251.00,0.000000
9980,252.00,0.000000
9981,253.00,0.000000
9982,254.00,0.000000
9983,255.00,0.000000
9984,0.00,0.000000
9985,1.00,0.000000
9986,2.00,0.000000
9987,3.00,0.000000
9988,4.00,0.000000
9989,5.00,0.000000
9990,6.00,0.000000
9991,7.00,0.000000
9992,8.00,0.000000
9993,9.00,0.000000
9994,10.00,0.000000
9995,11.00,0.000000
9996,12.00,0.000000
9997,13.00,0.000000
9998,14.00,0.000000
9999,15.00,0.000000
10000,16.00,0.000000
10001,17.00,0.000000
10002,18.00,0.000000
10003,19.00,0.000000
10004,20.00,0.000000
10005,21.00,0.000000
10006,22.00,0.000000
10007,23.00,0.000000
10008,24.00,0.000000
10009,25.00,0.000000
10010,26.00,0.000000
10011,27.00,0.000000
10012,28.00,0.000000
10013,29.00,0.000000
10014,30.00,0.000000
10015,31.00,0.000000
10016,32.00,0.000000
10017,33.00,0.000000
10018,34.00,0.000000
10019,35.00,0.000000
10020,36.00,0.000000
10021,37.00,0.000000
10022,38.00,0.000000
10023,39.00,0.000000
10024,40.00,0.000000
10025,41.00,0.000000
10026,42.00,0.000000
10027,43.00,0.000000
10028,44.00,0.000000
10029,45.00,0.000000
10030,46.00,0.000000
10031,47.00,0.000000
10032,48.00,0.000000
10033,49.00,0.000000
10034,50.00,0.000000
10035,51.00,0.000000
10036,52.00,0.000000
10037,53.00,0.000000
10038,54.00,0.000000
10039,55.00,0.000000
10040,56.00,0.000000
10041,57.00,0.000000
10042,58.00,0.000000
10043,59.00,0.000000
10044,60.00,0.000000
10045,61.00,0.000000
10046,62.00,0.000000
10047,63.00,0.000000
10048,64.00,0.000000
10049,65.00,0.000000
10050,66.00,0.000000
10051,67.00,0.000000
10052,68.00,0.000000
10053,69.00,0.000000
10054,70.00,0.000000
10055,71.00,0.000000
10056,72.00,0.000000
10057,73.00,0.000000
10058,74.00,0.000000
10059,75.00,0.000000
10060,76.00,0.000000
10061,77.00,0.000000
10062,78.00,0.000000
10063,79.00,0.000000
10064,80.00,0.000000
10065,81.00,0.000000
10066,82.00,0.000000
10067,83.00,0.000000
10068,84.00,0.000000
10069,85.00,0.000000
10070,86.00,0.000000
10071,87.00,0.000000
10072,88.00,0.000000
10073,89.00,0.000000
10074,90.00,0.000000
10075,91.00,0.000000
10076,92.00,0.000000
10077,93.00,0.000000
10078,94.00,0.000000
10079,95.00,0.000000
10080,96.00,0.000000
10081,97.00,0.000000
10082,98.00,0.000000
10083,99.00,0.000000
10084,100.00,0.000000
10085,101.00,0.000000
10086,102.00,0.000000
10087,103.00,0.000000
10088,104.00,0.000000
10089,105.00,0.000000
10090,106.00,0.000000
10091,107.00,0.000000
10092,108.00,0.000000
10093,109.00,0.000000
10094,110.00,0.000000
10095,111.00,0.000000
10096,112.00,0.000000
10097,113.00,0.000000
10098,114.00,0.000000
10099,115.00,0.000000
10100,116.00,0.000000
10101,117.00,0.000000
10102,118.00,0.000000
10103,119.00,0.000000
10104,120.00,0.000000
10105,121.00,0.000000
10106,122.00,0.000000
10107,123.00,0.000000
10108,124.00,0.000000
10109,125.00,0.000000
10110,126.00,0.000000
10111,127.00,0.000000
10112,128.00,0.000000
10113,129.00,0.000000
10114,130.00,0.000000
10115,131.00,0.000000
10116,132.00,0.000000
10117,133.00,0.000000
10118,134.00,0.000000
10119,135.00,0.000000
10120,136.00,0.000000
10121,137.00,0.000000
10122,138.00,0.000000
10123,139.00,0.000000
10124,140.00,0.000000
10125,141.00,0.000000
10126,142.00,0.000000
10127,143.00,0.000000
10128,144.00,0.000000
10129,145.00,0.000000
10130,146.00,0.000000
10131,147.00,0.000000
10132,148.00,0.000000
10133,149.00,0.000000
10134,150.00,0.000000
10135,151.00,0.000000
10136,152.00,0.000000
10137,153.00,0.000000
10138,154.00,0.000000
10139,155.00,0.000000
10140,156.00,0.000000
10141,157.00,0.000000
10142,158.00,0.000000
10143,159.00,0.000000
10144,160.00,0.000000
10145,161.00,0.000000
10146,162.00,0.000000
10147,163.00,0.000000
10148,164.00,0.000000
10149,165.00,0.000000
10150,166.00,0.000000
10151,167.00,0.000000
10152,168.00,0.000000
10153,169.00,0.000000
10154,170.00,0.000000
10155,171.00,0.000000
10156,172.00,0.000000
10157,173.00,0.000000
10158,174.00,0.000000
10159,175.00,0.000000
10160,176.00,0.000000
10161,177.00,0.000000
10162,178.00,0.000000
10163,179.00,0.000000
10164,180.00,0.000000
10165,181.00,0.000000
10166,182.00,0.000000
10167,183.00,0.000000
10168,184.00,0.000000
10169,185.00,0.000000
10170,186.00,0.000000
10171,187.00,0.000000
10172,188.00,0.000000
10173,189.00,0.000000
10174,190.00,0.000000
10175,191.00,0.000000
10176,192.00,0.000000
10177,193.00,0.000000
10178,194.00,0.000000
10179,195.00,0.000000
10180,196.00,0.000000
10181,197.00,0.000000
10182,198.00,0.000000
10183,199.00,0.000000
10184,200.00,0.000000
10185,201.00,0.000000
10186,202.00,0.000000
10187,203.00,0.000000
10188,204.00,0.000000
10189,205.00,0.000000
10190,206.00,0.000000
10191,207.00,0.000000
10192,208.00,0.000000
10193,209.00,0.000000
10194,210.00,0.000000
10195,211.00,0.000000
10196,212.00,0.000000
10197,213.00,0.000000
10198,214.00,0.000000
10199,215.00,0.000000
10200,216.00,0.000000
10201,217.00,0.000000
10202,218.00,0.000000
10203,219.00,0.000000
10204,220.00,0.000000
10205,221.00,0.000000
10206,222.00,0.000000
10207,223.00,0.000000
10208,224.00,0.000000
10209,225.00,0.000000
10210,226.00,0.000000
10211,227.00,0.000000
10212,228.00,0.000000
10213,229.00,0.000000
10214,230.00,0.000000
10215,231.00,0.000000
10216,232.00,0.000000
10217,233.00,0.000000
10218,234.00,0.000000
10219,235.00,0.000000
10220,236.00,0.000000
10221,237.00,0.000000
10222,238.00,0.000000
10223,239.00,0.000000
10224,240.00,0.000000
10225,241.00,0.000000
10226,242.00,0.000000
10227,243.00,0.000000
10228,244.00,0.000000
10229,245.00,0.000000
10230,246.00,0.000000
10231,247.00,0.000000
10232,248.00,0.000000
10233,249.00,0.000000
10234,250.00,0.000000
10235,251.00,0.000000
10236,252.00,0.000000
10237,253.00,0.000000
10238,254.00,0.000000
10239,255.00,0.000000
10240,0.00,0.000000
10241,1.00,0.000000
10242,2.00,0.000000
10243,3.00,0.000000
10244,4.00,0.000000
10245,5.00,0.000000
10246,6.00,0.000000
10247,7.00,0.000000
10248,8.00,0.000000
10249,9.00,0.000000
10250,10.00,0.000000
10251,11.00,0.000000
10252,12.00,0.000000
10253,13.00,0.000000
10254,14.00,0.000000
10255,15.00,0.000000
10256,16.00,0.000000
10257,17.00,0.000000
10258,18.00,0.000000
10259,19.00,0.000000
10260,20.00,0.000000
10261,21.00,0.000000
10262,22.00,0.000000
10263,23.00,0.000000
